"BeachName","DOW","Date","MonitoringOrg","Entero_avg_cfu","Microcystin_ugL","Cylindro_ugL","Anatoxin_ugL","ClosureYN","ClosureReason"
"Harriet - Main","27001600",2014-06-02,"MPRB",NA,NA,NA,NA,"N",""
"Hiawatha","27001800",2014-06-02,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2014-06-02,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2014-06-02,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2014-06-02,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2014-06-02,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2014-06-02,"MPRB",NA,NA,NA,NA,"N",""
"Wirth","27003700",2014-06-02,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2014-06-02,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2014-06-02,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Point","27003900",2014-06-02,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - SE","27001600",2014-06-02,"MPRB",NA,NA,NA,NA,"Y","ecoli_1dayGM"
"Hiawatha","27001800",2014-06-03,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - SE","27001600",2014-06-04,"MPRB",NA,NA,NA,NA,"N",""
"Hiawatha","27001800",2014-06-04,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2014-06-04,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - Main","27001600",2014-06-09,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - SE","27001600",2014-06-09,"MPRB",NA,NA,NA,NA,"N",""
"Hiawatha","27001800",2014-06-09,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2014-06-09,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2014-06-09,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2014-06-09,"MPRB",NA,NA,NA,NA,"N",""
"Wirth","27003700",2014-06-09,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2014-06-09,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2014-06-09,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Point","27003900",2014-06-09,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2014-06-09,"MPRB",NA,NA,NA,NA,"Y","ecoli_30dayGM"
"Bde Maka Ska - Thomas","27003100",2014-06-09,"MPRB",NA,NA,NA,NA,"Y","ecoli_30dayGM"
"Harriet - Main","27001600",2014-06-16,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - SE","27001600",2014-06-16,"MPRB",NA,NA,NA,NA,"N",""
"Hiawatha","27001800",2014-06-16,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2014-06-16,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2014-06-16,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2014-06-16,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2014-06-16,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2014-06-16,"MPRB",NA,NA,NA,NA,"N",""
"Wirth","27003700",2014-06-16,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2014-06-16,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2014-06-16,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Point","27003900",2014-06-16,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - Main","27001600",2014-06-23,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - SE","27001600",2014-06-23,"MPRB",NA,NA,NA,NA,"N",""
"Hiawatha","27001800",2014-06-23,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2014-06-23,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2014-06-23,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2014-06-23,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2014-06-23,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2014-06-23,"MPRB",NA,NA,NA,NA,"N",""
"Wirth","27003700",2014-06-23,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2014-06-23,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2014-06-23,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Point","27003900",2014-06-23,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - Main","27001600",2014-06-30,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - SE","27001600",2014-06-30,"MPRB",NA,NA,NA,NA,"N",""
"Hiawatha","27001800",2014-06-30,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2014-06-30,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2014-06-30,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2014-06-30,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2014-06-30,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2014-06-30,"MPRB",NA,NA,NA,NA,"N",""
"Wirth","27003700",2014-06-30,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2014-06-30,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2014-06-30,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Point","27003900",2014-06-30,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - Main","27001600",2014-07-07,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - SE","27001600",2014-07-07,"MPRB",NA,NA,NA,NA,"N",""
"Hiawatha","27001800",2014-07-07,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2014-07-07,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2014-07-07,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2014-07-07,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2014-07-07,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2014-07-07,"MPRB",NA,NA,NA,NA,"N",""
"Wirth","27003700",2014-07-07,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2014-07-07,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2014-07-07,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Point","27003900",2014-07-07,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - Main","27001600",2014-07-14,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - SE","27001600",2014-07-14,"MPRB",NA,NA,NA,NA,"N",""
"Hiawatha","27001800",2014-07-14,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2014-07-14,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2014-07-14,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2014-07-14,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2014-07-14,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2014-07-14,"MPRB",NA,NA,NA,NA,"N",""
"Wirth","27003700",2014-07-14,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2014-07-14,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2014-07-14,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Point","27003900",2014-07-14,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - Main","27001600",2014-07-21,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - SE","27001600",2014-07-21,"MPRB",NA,NA,NA,NA,"N",""
"Hiawatha","27001800",2014-07-21,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2014-07-21,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2014-07-21,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2014-07-21,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2014-07-21,"MPRB",NA,NA,NA,NA,"N",""
"Wirth","27003700",2014-07-21,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2014-07-21,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2014-07-21,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Point","27003900",2014-07-21,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2014-07-21,"MPRB",NA,NA,NA,NA,"Y","ecoli_30dayGM"
"Bde Maka Ska - Thomas","27003100",2014-07-23,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - Main","27001600",2014-07-28,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - SE","27001600",2014-07-28,"MPRB",NA,NA,NA,NA,"N",""
"Hiawatha","27001800",2014-07-28,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2014-07-28,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2014-07-28,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2014-07-28,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2014-07-28,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2014-07-28,"MPRB",NA,NA,NA,NA,"N",""
"Wirth","27003700",2014-07-28,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2014-07-28,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2014-07-28,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Point","27003900",2014-07-28,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - Main","27001600",2014-08-04,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - SE","27001600",2014-08-04,"MPRB",NA,NA,NA,NA,"N",""
"Hiawatha","27001800",2014-08-04,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2014-08-04,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2014-08-04,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2014-08-04,"MPRB",NA,NA,NA,NA,"N",""
"Wirth","27003700",2014-08-04,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2014-08-04,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2014-08-04,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Point","27003900",2014-08-04,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2014-08-04,"MPRB",NA,NA,NA,NA,"Y","ecoli_1dayGM"
"Bde Maka Ska - Thomas","27003100",2014-08-04,"MPRB",NA,NA,NA,NA,"Y","ecoli_30dayGM"
"Bde Maka Ska - 32nd","27003100",2014-08-06,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2014-08-07,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - Main","27001600",2014-08-11,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - SE","27001600",2014-08-11,"MPRB",NA,NA,NA,NA,"N",""
"Hiawatha","27001800",2014-08-11,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2014-08-11,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2014-08-11,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2014-08-11,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2014-08-11,"MPRB",NA,NA,NA,NA,"N",""
"Wirth","27003700",2014-08-11,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2014-08-11,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2014-08-11,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Point","27003900",2014-08-11,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2014-08-11,"MPRB",NA,NA,NA,NA,"Y","ecoli_30dayGM"
"Harriet - Main","27001600",2014-08-18,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - SE","27001600",2014-08-18,"MPRB",NA,NA,NA,NA,"N",""
"Hiawatha","27001800",2014-08-18,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2014-08-18,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2014-08-18,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2014-08-18,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2014-08-18,"MPRB",NA,NA,NA,NA,"N",""
"Wirth","27003700",2014-08-18,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2014-08-18,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2014-08-18,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Point","27003900",2014-08-18,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2014-08-18,"MPRB",NA,NA,NA,NA,"Y","ecoli_30dayGM"
"Harriet - Main","27001600",2014-08-25,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - SE","27001600",2014-08-25,"MPRB",NA,NA,NA,NA,"N",""
"Hiawatha","27001800",2014-08-25,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2014-08-25,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2014-08-25,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2014-08-25,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2014-08-25,"MPRB",NA,NA,NA,NA,"N",""
"Wirth","27003700",2014-08-25,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2014-08-25,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2014-08-25,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Point","27003900",2014-08-25,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2014-08-25,"MPRB",NA,NA,NA,NA,"Y","ecoli_30dayGM"
"Harriet - Main","27001600",2015-06-08,"MPRB",29,NA,NA,NA,"N",""
"Harriet - SE","27001600",2015-06-08,"MPRB",144,NA,NA,NA,"N",""
"Hiawatha","27001800",2015-06-08,"MPRB",1168,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2015-06-08,"MPRB",54,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2015-06-08,"MPRB",29,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2015-06-08,"MPRB",145,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2015-06-08,"MPRB",22,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2015-06-08,"MPRB",921,NA,NA,NA,"N",""
"Wirth","27003700",2015-06-08,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2015-06-08,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2015-06-08,"MPRB",365,NA,NA,NA,"N",""
"Cedar - Point","27003900",2015-06-08,"MPRB",12,NA,NA,NA,"N",""
"Harriet - Main","27001600",2015-06-15,"MPRB",55,NA,NA,NA,"N",""
"Harriet - SE","27001600",2015-06-15,"MPRB",345,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2015-06-15,"MPRB",60,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2015-06-15,"MPRB",67,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2015-06-15,"MPRB",308,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2015-06-15,"MPRB",5,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2015-06-15,"MPRB",9,NA,NA,NA,"N",""
"Wirth","27003700",2015-06-15,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2015-06-15,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Point","27003900",2015-06-15,"MPRB",96,NA,NA,NA,"N",""
"Hiawatha","27001800",2015-06-15,"MPRB",2420,NA,NA,NA,"Y","entero"
"Cedar - Main","27003900",2015-06-15,"MPRB",2420,NA,NA,NA,"Y","entero"
"Harriet - Main","27001600",2015-06-23,"MPRB",26,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2015-06-23,"MPRB",119,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2015-06-23,"MPRB",155,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2015-06-23,"MPRB",23,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2015-06-23,"MPRB",16,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2015-06-23,"MPRB",45,NA,NA,NA,"N",""
"Wirth","27003700",2015-06-23,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2015-06-23,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2015-06-23,"MPRB",65,NA,NA,NA,"N",""
"Cedar - Point","27003900",2015-06-23,"MPRB",26,NA,NA,NA,"N",""
"Harriet - SE","27001600",2015-06-23,"MPRB",2420,NA,NA,NA,"Y","entero"
"Hiawatha","27001800",2015-06-23,"MPRB",2420,NA,NA,NA,"Y","entero"
"Harriet - Main","27001600",2015-06-29,"MPRB",354,NA,NA,NA,"N",""
"Hiawatha","27001800",2015-06-29,"MPRB",77,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2015-06-29,"MPRB",102,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2015-06-29,"MPRB",34,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2015-06-29,"MPRB",214,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2015-06-29,"MPRB",122,NA,NA,NA,"N",""
"Wirth","27003700",2015-06-29,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2015-06-29,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2015-06-29,"MPRB",1300,NA,NA,NA,"N",""
"Harriet - SE","27001600",2015-06-29,"MPRB",2420,NA,NA,NA,"Y","entero"
"Bde Maka Ska - Thomas","27003100",2015-06-29,"MPRB",461,NA,NA,NA,"Y","ecoli_1dayGM"
"Cedar - Point","27003900",2015-06-29,"MPRB",2420,NA,NA,NA,"Y","entero"
"Bde Maka Ska - Thomas","27003100",2015-06-30,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2015-07-01,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - Main","27001600",2015-07-07,"MPRB",39,NA,NA,NA,"N",""
"Harriet - SE","27001600",2015-07-07,"MPRB",236,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2015-07-07,"MPRB",107,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2015-07-07,"MPRB",115,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2015-07-07,"MPRB",172,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2015-07-07,"MPRB",66,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2015-07-07,"MPRB",308,NA,NA,NA,"N",""
"Wirth","27003700",2015-07-07,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2015-07-07,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2015-07-07,"MPRB",387,NA,NA,NA,"N",""
"Cedar - Point","27003900",2015-07-07,"MPRB",148,NA,NA,NA,"N",""
"Hiawatha","27001800",2015-07-07,"MPRB",2420,NA,NA,NA,"Y","ecoli_1dayGM"
"Harriet - SE","27001600",2015-07-13,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2015-07-13,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2015-07-13,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2015-07-13,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2015-07-13,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2015-07-13,"MPRB",NA,NA,NA,NA,"N",""
"Wirth","27003700",2015-07-13,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2015-07-13,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2015-07-13,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Point","27003900",2015-07-13,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - Main","27001600",2015-07-13,"MPRB",NA,NA,NA,NA,"Y","ecoli_30dayGM"
"Hiawatha","27001800",2015-07-13,"MPRB",NA,NA,NA,NA,"Y","ecoli_1dayGM"
"Harriet - Main","27001600",2015-07-20,"MPRB",1,NA,NA,NA,"N",""
"Harriet - SE","27001600",2015-07-20,"MPRB",25,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2015-07-20,"MPRB",135,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2015-07-20,"MPRB",27,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2015-07-20,"MPRB",25,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2015-07-20,"MPRB",6,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2015-07-20,"MPRB",12,NA,NA,NA,"N",""
"Wirth","27003700",2015-07-20,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2015-07-20,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2015-07-20,"MPRB",38,NA,NA,NA,"N",""
"Hiawatha","27001800",2015-07-20,"MPRB",276,NA,NA,NA,"Y","ecoli_30dayGM"
"Cedar - Point","27003900",2015-07-20,"MPRB",2420,NA,NA,NA,"Y","entero"
"Harriet - Main","27001600",2015-07-27,"MPRB",2,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2015-07-27,"MPRB",11,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2015-07-27,"MPRB",9,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2015-07-27,"MPRB",4,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2015-07-27,"MPRB",6,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2015-07-27,"MPRB",28,NA,NA,NA,"N",""
"Wirth","27003700",2015-07-27,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2015-07-27,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2015-07-27,"MPRB",19,NA,NA,NA,"N",""
"Cedar - Point","27003900",2015-07-27,"MPRB",3,NA,NA,NA,"N",""
"Harriet - SE","27001600",2015-07-27,"MPRB",2420,NA,NA,NA,"Y","entero"
"Hiawatha","27001800",2015-07-27,"MPRB",248,NA,NA,NA,"Y","ecoli_30dayGM"
"Harriet - Main","27001600",2015-08-03,"MPRB",NA,NA,NA,NA,"N",""
"Harriet - SE","27001600",2015-08-03,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2015-08-03,"MPRB",NA,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2015-08-03,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2015-08-03,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2015-08-03,"MPRB",NA,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2015-08-03,"MPRB",NA,NA,NA,NA,"N",""
"Wirth","27003700",2015-08-03,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2015-08-03,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2015-08-03,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Point","27003900",2015-08-03,"MPRB",NA,NA,NA,NA,"N",""
"Hiawatha","27001800",2015-08-03,"MPRB",NA,NA,NA,NA,"Y","ecoli_30dayGM"
"Harriet - Main","27001600",2015-08-10,"MPRB",3,NA,NA,NA,"N",""
"Harriet - SE","27001600",2015-08-10,"MPRB",53,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2015-08-10,"MPRB",10,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2015-08-10,"MPRB",12,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2015-08-10,"MPRB",2,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2015-08-10,"MPRB",3,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2015-08-10,"MPRB",3,NA,NA,NA,"N",""
"Wirth","27003700",2015-08-10,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2015-08-10,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2015-08-10,"MPRB",30,NA,NA,NA,"N",""
"Cedar - Point","27003900",2015-08-10,"MPRB",20,NA,NA,NA,"N",""
"Hiawatha","27001800",2015-08-10,"MPRB",548,NA,NA,NA,"Y","ecoli_1dayGM"
"Harriet - Main","27001600",2015-08-17,"MPRB",1,NA,NA,NA,"N",""
"Harriet - SE","27001600",2015-08-17,"MPRB",411,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2015-08-17,"MPRB",120,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2015-08-17,"MPRB",31,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2015-08-17,"MPRB",66,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2015-08-17,"MPRB",86,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2015-08-17,"MPRB",44,NA,NA,NA,"N",""
"Wirth","27003700",2015-08-17,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2015-08-17,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2015-08-17,"MPRB",548,NA,NA,NA,"N",""
"Cedar - Point","27003900",2015-08-17,"MPRB",23,NA,NA,NA,"N",""
"Hiawatha","27001800",2015-08-17,"MPRB",326,NA,NA,NA,"Y","ecoli_30dayGM"
"Harriet - Main","27001600",2015-08-24,"MPRB",9,NA,NA,NA,"N",""
"Harriet - SE","27001600",2015-08-24,"MPRB",83,NA,NA,NA,"N",""
"Nokomis - 50th","27001900",2015-08-24,"MPRB",10,NA,NA,NA,"N",""
"Nokomis - Main","27001900",2015-08-24,"MPRB",14,NA,NA,NA,"N",""
"Bde Maka Ska - 32nd","27003100",2015-08-24,"MPRB",8,NA,NA,NA,"N",""
"Bde Maka Ska - Main","27003100",2015-08-24,"MPRB",1,NA,NA,NA,"N",""
"Bde Maka Ska - Thomas","27003100",2015-08-24,"MPRB",101,NA,NA,NA,"N",""
"Wirth","27003700",2015-08-24,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - East","27003900",2015-08-24,"MPRB",NA,NA,NA,NA,"N",""
"Cedar - Main","27003900",2015-08-24,"MPRB",16,NA,NA,NA,"N",""
"Cedar - Point","27003900",2015-08-24,"MPRB",12,NA,NA,NA,"N",""
"Hiawatha","27001800",2015-08-24,"MPRB",201,NA,NA,NA,"Y","ecoli_30dayGM"
